Year,Géographie,Sexe,Groupe d'âge,Caractéristiques démographiques déterminées,Value
2016,Québec,Les deux sexes,25 à 64 ans,Total de la population des minorités visibles,84.7
2016,Québec,Les deux sexes,25 à 64 ans,Pas une minorité visible,83.7
2016,Québec,Les deux sexes,25 à 64 ans,Total identité autochtone,66.0
2016,Québec,Les deux sexes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),61.0
2016,Québec,Les deux sexes,25 à 64 ans,Métis,75.3
2016,Québec,Les deux sexes,25 à 64 ans,Inuk (Inuit),35.3
2016,Québec,Les deux sexes,25 à 64 ans,Identité non autochtone,84.2
2016,Québec,Les deux sexes,65 à 74 ans,"Total, toutes les personnes",72.2
2016,Québec,Les deux sexes,65 à 74 ans,Non-immigrants,72.8
2016,Québec,Les deux sexes,65 à 74 ans,Immigrants,68.7
2016,Québec,Les deux sexes,65 à 74 ans,Résidents non permanents,55.0
2016,Québec,Les deux sexes,65 à 74 ans,Total de la population des minorités visibles,67.9
2016,Québec,Les deux sexes,65 à 74 ans,Pas une minorité visible,72.5
2016,Québec,Les deux sexes,65 à 74 ans,Total identité autochtone,58.9
2016,Québec,Les deux sexes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),54.3
2016,Québec,Les deux sexes,65 à 74 ans,Métis,64.5
2016,Québec,Les deux sexes,65 à 74 ans,Inuk (Inuit),27.8
2016,Québec,Les deux sexes,65 à 74 ans,Identité non autochtone,72.5
2016,Québec,Les deux sexes,75 ans et plus,"Total, toutes les personnes",50.4
2016,Québec,Les deux sexes,75 ans et plus,Non-immigrants,51.0
2016,Québec,Les deux sexes,75 ans et plus,Immigrants,47.7
2016,Québec,Les deux sexes,75 ans et plus,Résidents non permanents,48.6
2016,Québec,Les deux sexes,75 ans et plus,Total de la population des minorités visibles,52.3
2016,Québec,Les deux sexes,75 ans et plus,Pas une minorité visible,50.3
2016,Québec,Les deux sexes,75 ans et plus,Total identité autochtone,36.1
2016,Québec,Les deux sexes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),33.2
2016,Québec,Les deux sexes,75 ans et plus,Métis,38.7
2016,Québec,Les deux sexes,75 ans et plus,Inuk (Inuit),16.7
2016,Québec,Les deux sexes,75 ans et plus,Identité non autochtone,50.6
2016,Québec,Hommes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",75.3
2016,Québec,Hommes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,74.2
2016,Québec,Hommes,"Total, personnes âgées de 15 ans et plus",Immigrants,80.0
2016,Québec,Hommes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,88.1
2016,Québec,Hommes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,79.7
2016,Québec,Hommes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,74.7
2016,Québec,Hommes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,56.4
2016,Québec,Hommes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),50.1
2016,Québec,Hommes,"Total, personnes âgées de 15 ans et plus",Métis,67.0
2016,Québec,Hommes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),27.8
2016,Québec,Hommes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,75.7
2016,Québec,Hommes,15 à 24 ans,"Total, toutes les personnes",61.6
2016,Québec,Hommes,15 à 24 ans,Non-immigrants,60.7
2016,Québec,Hommes,15 à 24 ans,Immigrants,63.0
2016,Québec,Hommes,15 à 24 ans,Résidents non permanents,87.0
2016,Québec,Hommes,15 à 24 ans,Total de la population des minorités visibles,64.7
2016,Québec,Hommes,15 à 24 ans,Pas une minorité visible,61.0
2016,Québec,Hommes,15 à 24 ans,Total identité autochtone,39.5
2016,Québec,Hommes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),34.3
2016,Québec,Hommes,15 à 24 ans,Métis,52.2
2016,Québec,Hommes,15 à 24 ans,Inuk (Inuit),19.6
2016,Québec,Hommes,15 à 24 ans,Identité non autochtone,62.2
2016,Québec,Hommes,25 à 64 ans,"Total, toutes les personnes",81.1
2016,Québec,Hommes,25 à 64 ans,Non-immigrants,79.9
2016,Québec,Hommes,25 à 64 ans,Immigrants,86.0
2016,Québec,Hommes,25 à 64 ans,Résidents non permanents,89.3
2016,Québec,Hommes,25 à 64 ans,Total de la population des minorités visibles,85.0
2016,Québec,Hommes,25 à 64 ans,Pas une minorité visible,80.5
2016,Québec,Hommes,25 à 64 ans,Total identité autochtone,62.1
2016,Québec,Hommes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),55.8
2016,Québec,Hommes,25 à 64 ans,Métis,72.1
2016,Québec,Hommes,25 à 64 ans,Inuk (Inuit),32.5
2016,Québec,Hommes,25 à 64 ans,Identité non autochtone,81.5
2016,Québec,Hommes,65 à 74 ans,"Total, toutes les personnes",72.3
2016,Québec,Hommes,65 à 74 ans,Non-immigrants,72.3
2016,Québec,Hommes,65 à 74 ans,Immigrants,72.5
2016,Québec,Hommes,65 à 74 ans,Résidents non permanents,57.3
2016,Québec,Hommes,65 à 74 ans,Total de la population des minorités visibles,73.2
2016,Québec,Hommes,65 à 74 ans,Pas une minorité visible,72.3
2016,Québec,Hommes,65 à 74 ans,Total identité autochtone,58.0
2016,Québec,Hommes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),51.8
2016,Québec,Hommes,65 à 74 ans,Métis,64.6
2016,Québec,Hommes,65 à 74 ans,Inuk (Inuit),25.6
2016,Québec,Hommes,65 à 74 ans,Identité non autochtone,72.6
2016,Québec,Hommes,75 ans et plus,"Total, toutes les personnes",52.9
2016,Québec,Hommes,75 ans et plus,Non-immigrants,52.6
2016,Québec,Hommes,75 ans et plus,Immigrants,54.4
2016,Québec,Hommes,75 ans et plus,Résidents non permanents,66.7
2016,Québec,Hommes,75 ans et plus,Total de la population des minorités visibles,63.7
2016,Québec,Hommes,75 ans et plus,Pas une minorité visible,52.4
2016,Québec,Hommes,75 ans et plus,Total identité autochtone,36.0
2016,Québec,Hommes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),33.3
2016,Québec,Hommes,75 ans et plus,Métis,38.6
2016,Québec,Hommes,75 ans et plus,Inuk (Inuit),13.3
2016,Québec,Hommes,75 ans et plus,Identité non autochtone,53.2
2016,Québec,Femmes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",79.1
2016,Québec,Femmes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,79.3
2016,Québec,Femmes,"Total, personnes âgées de 15 ans et plus",Immigrants,77.7
2016,Québec,Femmes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,89.2
2016,Québec,Femmes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,79.1
2016,Québec,Femmes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,79.2
2016,Québec,Femmes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,63.5
2016,Québec,Femmes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),59.2
2016,Québec,Femmes,"Total, personnes âgées de 15 ans et plus",Métis,73.3
2016,Québec,Femmes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),33.9
2016,Québec,Femmes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,79.5
2016,Québec,Femmes,15 à 24 ans,"Total, toutes les personnes",69.1
2016,Québec,Femmes,15 à 24 ans,Non-immigrants,68.6
2016,Québec,Femmes,15 à 24 ans,Immigrants,68.2
2016,Québec,Femmes,15 à 24 ans,Résidents non permanents,88.0
2016,Québec,Femmes,15 à 24 ans,Total de la population des minorités visibles,70.2
2016,Québec,Femmes,15 à 24 ans,Pas une minorité visible,68.8
2016,Québec,Femmes,15 à 24 ans,Total identité autochtone,48.0
2016,Québec,Femmes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),43.7
2016,Québec,Femmes,15 à 24 ans,Métis,61.9
2016,Québec,Femmes,15 à 24 ans,Inuk (Inuit),26.4
2016,Québec,Femmes,15 à 24 ans,Identité non autochtone,69.7
2016,Québec,Femmes,25 à 64 ans,"Total, toutes les personnes",86.5
2016,Québec,Femmes,25 à 64 ans,Non-immigrants,86.7
2016,Québec,Femmes,25 à 64 ans,Immigrants,85.3
2016,Québec,Femmes,25 à 64 ans,Résidents non permanents,91.5
2016,Québec,Femmes,25 à 64 ans,Total de la population des minorités visibles,84.4
2016,Québec,Femmes,25 à 64 ans,Pas une minorité visible,86.9
2016,Québec,Femmes,25 à 64 ans,Total identité autochtone,69.8
2016,Québec,Femmes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),65.8
2016,Québec,Femmes,25 à 64 ans,Métis,78.9
2016,Québec,Femmes,25 à 64 ans,Inuk (Inuit),37.9
2016,Québec,Femmes,25 à 64 ans,Identité non autochtone,86.9
2016,Québec,Femmes,65 à 74 ans,"Total, toutes les personnes",72.1
2016,Québec,Femmes,65 à 74 ans,Non-immigrants,73.3
2016,Québec,Femmes,65 à 74 ans,Immigrants,65.0
2016,Québec,Femmes,65 à 74 ans,Résidents non permanents,52.5
2016,Québec,Femmes,65 à 74 ans,Total de la population des minorités visibles,63.0
2016,Québec,Femmes,65 à 74 ans,Pas une minorité visible,72.7
2016,Québec,Femmes,65 à 74 ans,Total identité autochtone,59.8
2016,Québec,Femmes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),56.5
2016,Québec,Femmes,65 à 74 ans,Métis,64.4
2016,Québec,Femmes,65 à 74 ans,Inuk (Inuit),29.6
2016,Québec,Femmes,65 à 74 ans,Identité non autochtone,72.3
2016,Québec,Femmes,75 ans et plus,"Total, toutes les personnes",48.4
2016,Québec,Femmes,75 ans et plus,Non-immigrants,49.7
2016,Québec,Femmes,75 ans et plus,Immigrants,42.1
2016,Québec,Femmes,75 ans et plus,Résidents non permanents,35.8
2016,Québec,Femmes,75 ans et plus,Total de la population des minorités visibles,43.7
2016,Québec,Femmes,75 ans et plus,Pas une minorité visible,48.7
2016,Québec,Femmes,75 ans et plus,Total identité autochtone,36.4
2016,Québec,Femmes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),33.0
2016,Québec,Femmes,75 ans et plus,Métis,39.3
2016,Québec,Femmes,75 ans et plus,Inuk (Inuit),28.6
2016,Québec,Femmes,75 ans et plus,Identité non autochtone,48.6
2016,Ontario,Les deux sexes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",80.5
2016,Ontario,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,80.5
2016,Ontario,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Immigrants,80.2
2016,Ontario,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,88.1
2016,Ontario,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,82.4
2016,Ontario,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,79.8
2016,Ontario,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,67.0
2016,Ontario,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),62.6
2016,Ontario,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Métis,74.4
2016,Ontario,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),66.0
2016,Ontario,Les deux sexes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,80.9
2016,Ontario,Les deux sexes,15 à 24 ans,"Total, toutes les personnes",66.5
2016,Ontario,Les deux sexes,15 à 24 ans,Non-immigrants,64.5
2016,Ontario,Les deux sexes,15 à 24 ans,Immigrants,71.5
2016,Ontario,Les deux sexes,15 à 24 ans,Résidents non permanents,85.6
2016,Ontario,Les deux sexes,15 à 24 ans,Total de la population des minorités visibles,70.0
2016,Ontario,Les deux sexes,15 à 24 ans,Pas une minorité visible,64.5
2016,Ontario,Les deux sexes,15 à 24 ans,Total identité autochtone,51.5
2016,Ontario,Les deux sexes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),47.1
2016,Ontario,Les deux sexes,15 à 24 ans,Métis,60.0
2016,Ontario,Les deux sexes,15 à 24 ans,Inuk (Inuit),51.1
2016,Ontario,Les deux sexes,15 à 24 ans,Identité non autochtone,67.0
2016,Ontario,Les deux sexes,25 à 64 ans,"Total, toutes les personnes",87.9
2016,Ontario,Les deux sexes,25 à 64 ans,Non-immigrants,88.4
2016,Ontario,Les deux sexes,25 à 64 ans,Immigrants,87.0
2016,Ontario,Les deux sexes,25 à 64 ans,Résidents non permanents,90.8
2016,Ontario,Les deux sexes,25 à 64 ans,Total de la population des minorités visibles,88.4
2016,Ontario,Les deux sexes,25 à 64 ans,Pas une minorité visible,87.8
2016,Ontario,Les deux sexes,25 à 64 ans,Total identité autochtone,74.8
2016,Ontario,Les deux sexes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),70.3
2016,Ontario,Les deux sexes,25 à 64 ans,Métis,82.3
2016,Ontario,Les deux sexes,25 à 64 ans,Inuk (Inuit),71.9
2016,Ontario,Les deux sexes,25 à 64 ans,Identité non autochtone,88.3
2016,Ontario,Les deux sexes,65 à 74 ans,"Total, toutes les personnes",73.7
2016,Ontario,Les deux sexes,65 à 74 ans,Non-immigrants,74.6
2016,Ontario,Les deux sexes,65 à 74 ans,Immigrants,72.6
2016,Ontario,Les deux sexes,65 à 74 ans,Résidents non permanents,66.1
2016,Ontario,Les deux sexes,65 à 74 ans,Total de la population des minorités visibles,74.4
2016,Ontario,Les deux sexes,65 à 74 ans,Pas une minorité visible,73.6
2016,Ontario,Les deux sexes,65 à 74 ans,Total identité autochtone,55.1
2016,Ontario,Les deux sexes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),51.8
2016,Ontario,Les deux sexes,65 à 74 ans,Métis,58.7
2016,Ontario,Les deux sexes,65 à 74 ans,Inuk (Inuit),74.1
2016,Ontario,Les deux sexes,65 à 74 ans,Identité non autochtone,74.0
2016,Ontario,Les deux sexes,75 ans et plus,"Total, toutes les personnes",56.1
2016,Ontario,Les deux sexes,75 ans et plus,Non-immigrants,57.9
2016,Ontario,Les deux sexes,75 ans et plus,Immigrants,54.0
2016,Ontario,Les deux sexes,75 ans et plus,Résidents non permanents,50.8
2016,Ontario,Les deux sexes,75 ans et plus,Total de la population des minorités visibles,58.8
2016,Ontario,Les deux sexes,75 ans et plus,Pas une minorité visible,55.5
2016,Ontario,Les deux sexes,75 ans et plus,Total identité autochtone,35.7
2016,Ontario,Les deux sexes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),32.4
2016,Ontario,Les deux sexes,75 ans et plus,Métis,38.4
2016,Ontario,Les deux sexes,75 ans et plus,Inuk (Inuit),40.0
2016,Ontario,Les deux sexes,75 ans et plus,Identité non autochtone,56.3
2016,Ontario,Hommes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",79.5
2016,Ontario,Hommes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,78.6
2016,Ontario,Hommes,"Total, personnes âgées de 15 ans et plus",Immigrants,81.0
2016,Ontario,Hommes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,87.9
2016,Ontario,Hommes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,82.8
2016,Ontario,Hommes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,78.3
2016,Ontario,Hommes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,63.5
2016,Ontario,Hommes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),58.7
2016,Ontario,Hommes,"Total, personnes âgées de 15 ans et plus",Métis,71.1
2016,Ontario,Hommes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),65.6
2016,Ontario,Hommes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,80.0
2016,Ontario,Hommes,15 à 24 ans,"Total, toutes les personnes",65.2
2016,Ontario,Hommes,15 à 24 ans,Non-immigrants,63.1
2016,Ontario,Hommes,15 à 24 ans,Immigrants,70.6
2016,Ontario,Hommes,15 à 24 ans,Résidents non permanents,85.1
2016,Ontario,Hommes,15 à 24 ans,Total de la population des minorités visibles,69.1
2016,Ontario,Hommes,15 à 24 ans,Pas une minorité visible,63.0
2016,Ontario,Hommes,15 à 24 ans,Total identité autochtone,48.8
2016,Ontario,Hommes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),44.3
2016,Ontario,Hommes,15 à 24 ans,Métis,57.5
2016,Ontario,Hommes,15 à 24 ans,Inuk (Inuit),46.6
2016,Ontario,Hommes,15 à 24 ans,Identité non autochtone,65.8
2016,Ontario,Hommes,25 à 64 ans,"Total, toutes les personnes",86.4
2016,Ontario,Hommes,25 à 64 ans,Non-immigrants,86.2
2016,Ontario,Hommes,25 à 64 ans,Immigrants,86.8
2016,Ontario,Hommes,25 à 64 ans,Résidents non permanents,90.3
2016,Ontario,Hommes,25 à 64 ans,Total de la population des minorités visibles,88.4
2016,Ontario,Hommes,25 à 64 ans,Pas une minorité visible,85.7
2016,Ontario,Hommes,25 à 64 ans,Total identité autochtone,71.1
2016,Ontario,Hommes,25 à 64 ans,Première Nation (Indien de l'Amérique du Nord),66.1
2016,Ontario,Hommes,25 à 64 ans,Métis,79.1
2016,Ontario,Hommes,25 à 64 ans,Inuk (Inuit),72.3
2016,Ontario,Hommes,25 à 64 ans,Identité non autochtone,86.8
2016,Ontario,Hommes,65 à 74 ans,"Total, toutes les personnes",74.2
2016,Ontario,Hommes,65 à 74 ans,Non-immigrants,73.2
2016,Ontario,Hommes,65 à 74 ans,Immigrants,75.7
2016,Ontario,Hommes,65 à 74 ans,Résidents non permanents,71.4
2016,Ontario,Hommes,65 à 74 ans,Total de la population des minorités visibles,79.3
2016,Ontario,Hommes,65 à 74 ans,Pas une minorité visible,73.1
2016,Ontario,Hommes,65 à 74 ans,Total identité autochtone,52.5
2016,Ontario,Hommes,65 à 74 ans,Première Nation (Indien de l'Amérique du Nord),48.8
2016,Ontario,Hommes,65 à 74 ans,Métis,56.4
2016,Ontario,Hommes,65 à 74 ans,Inuk (Inuit),92.9
2016,Ontario,Hommes,65 à 74 ans,Identité non autochtone,74.6
2016,Ontario,Hommes,75 ans et plus,"Total, toutes les personnes",57.3
2016,Ontario,Hommes,75 ans et plus,Non-immigrants,55.5
2016,Ontario,Hommes,75 ans et plus,Immigrants,59.2
2016,Ontario,Hommes,75 ans et plus,Résidents non permanents,59.1
2016,Ontario,Hommes,75 ans et plus,Total de la population des minorités visibles,68.7
2016,Ontario,Hommes,75 ans et plus,Pas une minorité visible,55.0
2016,Ontario,Hommes,75 ans et plus,Total identité autochtone,34.5
2016,Ontario,Hommes,75 ans et plus,Première Nation (Indien de l'Amérique du Nord),31.6
2016,Ontario,Hommes,75 ans et plus,Métis,35.6
2016,Ontario,Hommes,75 ans et plus,Inuk (Inuit),0.0
2016,Ontario,Hommes,75 ans et plus,Identité non autochtone,57.5
2016,Ontario,Femmes,"Total, personnes âgées de 15 ans et plus","Total, toutes les personnes",81.5
2016,Ontario,Femmes,"Total, personnes âgées de 15 ans et plus",Non-immigrants,82.4
2016,Ontario,Femmes,"Total, personnes âgées de 15 ans et plus",Immigrants,79.5
2016,Ontario,Femmes,"Total, personnes âgées de 15 ans et plus",Résidents non permanents,88.4
2016,Ontario,Femmes,"Total, personnes âgées de 15 ans et plus",Total de la population des minorités visibles,82.0
2016,Ontario,Femmes,"Total, personnes âgées de 15 ans et plus",Pas une minorité visible,81.2
2016,Ontario,Femmes,"Total, personnes âgées de 15 ans et plus",Total identité autochtone,70.1
2016,Ontario,Femmes,"Total, personnes âgées de 15 ans et plus",Première Nation (Indien de l'Amérique du Nord),66.0
2016,Ontario,Femmes,"Total, personnes âgées de 15 ans et plus",Métis,77.5
2016,Ontario,Femmes,"Total, personnes âgées de 15 ans et plus",Inuk (Inuit),66.4
2016,Ontario,Femmes,"Total, personnes âgées de 15 ans et plus",Identité non autochtone,81.8
2016,Ontario,Femmes,15 à 24 ans,"Total, toutes les personnes",67.8
2016,Ontario,Femmes,15 à 24 ans,Non-immigrants,66.1
2016,Ontario,Femmes,15 à 24 ans,Immigrants,72.4
2016,Ontario,Femmes,15 à 24 ans,Résidents non permanents,86.0
2016,Ontario,Femmes,15 à 24 ans,Total de la population des minorités visibles,70.9
2016,Ontario,Femmes,15 à 24 ans,Pas une minorité visible,66.1
2016,Ontario,Femmes,15 à 24 ans,Total identité autochtone,54.2
2016,Ontario,Femmes,15 à 24 ans,Première Nation (Indien de l'Amérique du Nord),49.9
2016,Ontario,Femmes,15 à 24 ans,Métis,62.7
2016,Ontario,Femmes,15 à 24 ans,Inuk (Inuit),56.1
2016,Ontario,Femmes,15 à 24 ans,Identité non autochtone,68.4
2016,Ontario,Femmes,25 à 64 ans,"Total, toutes les personnes",89.4
2016,Ontario,Femmes,25 à 64 ans,Non-immigrants,90.5
2016,Ontario,Femmes,25 à 64 ans,Immigrants,87.2
2016,Ontario,Femmes,25 à 64 ans,Résidents non permanents,91.3
2016,Ontario,Femmes,25 à 64 ans,Total de la population des minorités visibles,88.3
2016,Ontario,Femmes,25 à 64 ans,Pas une minorité visible,89.8
