Year,Age at time of death,Sex,Leading causes of death,Value
2022,65 to 74 years,Females,Intentional self-harm (suicide),4.3
2022,75 to 84 years,Both sexes,Malignant neoplasms,1130.6
2022,75 to 84 years,Both sexes,Diabetes mellitus,99.0
2022,75 to 84 years,Both sexes,Alzheimer's disease,62.9
2022,75 to 84 years,Both sexes,Diseases of heart,664.0
2022,75 to 84 years,Both sexes,Cerebrovascular diseases,181.5
2022,75 to 84 years,Both sexes,Influenza and pneumonia,65.5
2022,75 to 84 years,Both sexes,Chronic lower respiratory diseases,194.1
2022,75 to 84 years,Both sexes,Chronic liver disease and cirrhosis,36.9
2022,75 to 84 years,Both sexes,Accidents (unintentional injuries),133.1
2022,75 to 84 years,Both sexes,Intentional self-harm (suicide),10.5
2022,75 to 84 years,Males,Malignant neoplasms,1349.2
2022,75 to 84 years,Males,Diabetes mellitus,125.3
2022,75 to 84 years,Males,Alzheimer's disease,53.7
2022,75 to 84 years,Males,Diseases of heart,855.2
2022,75 to 84 years,Males,Cerebrovascular diseases,189.9
2022,75 to 84 years,Males,Influenza and pneumonia,75.1
2022,75 to 84 years,Males,Chronic lower respiratory diseases,212.2
2022,75 to 84 years,Males,Chronic liver disease and cirrhosis,46.4
2022,75 to 84 years,Males,Accidents (unintentional injuries),154.9
2022,75 to 84 years,Males,Intentional self-harm (suicide),17.4
2022,75 to 84 years,Females,Malignant neoplasms,944.1
2022,75 to 84 years,Females,Diabetes mellitus,76.6
2022,75 to 84 years,Females,Alzheimer's disease,70.8
2022,75 to 84 years,Females,Diseases of heart,500.8
2022,75 to 84 years,Females,Cerebrovascular diseases,174.4
2022,75 to 84 years,Females,Influenza and pneumonia,57.4
2022,75 to 84 years,Females,Chronic lower respiratory diseases,178.6
2022,75 to 84 years,Females,Chronic liver disease and cirrhosis,28.8
2022,75 to 84 years,Females,Accidents (unintentional injuries),114.5
2022,75 to 84 years,Females,Intentional self-harm (suicide),4.7
2022,85 and over,Both sexes,Malignant neoplasms,2053.6
2022,85 and over,Both sexes,Diabetes mellitus,280.9
2022,85 and over,Both sexes,Alzheimer's disease,412.1
2022,85 and over,Both sexes,Diseases of heart,2921.1
2022,85 and over,Both sexes,Cerebrovascular diseases,752.5
2022,85 and over,Both sexes,Influenza and pneumonia,368.5
2022,85 and over,Both sexes,Chronic lower respiratory diseases,443.4
2022,85 and over,Both sexes,Chronic liver disease and cirrhosis,35.0
2022,85 and over,Both sexes,Accidents (unintentional injuries),692.1
2022,85 and over,Both sexes,Intentional self-harm (suicide),9.3
2022,85 and over,Males,Malignant neoplasms,2747.3
2022,85 and over,Males,Diabetes mellitus,339.5
2022,85 and over,Males,Alzheimer's disease,306.7
2022,85 and over,Males,Diseases of heart,3333.1
2022,85 and over,Males,Cerebrovascular diseases,735.2
2022,85 and over,Males,Influenza and pneumonia,448.4
2022,85 and over,Males,Chronic lower respiratory diseases,538.9
2022,85 and over,Males,Chronic liver disease and cirrhosis,52.7
2022,85 and over,Males,Accidents (unintentional injuries),707.0
2022,85 and over,Males,Intentional self-harm (suicide),21.4
2022,85 and over,Females,Malignant neoplasms,1648.7
2022,85 and over,Females,Diabetes mellitus,246.7
2022,85 and over,Females,Alzheimer's disease,473.6
2022,85 and over,Females,Diseases of heart,2680.7
2022,85 and over,Females,Cerebrovascular diseases,762.6
2022,85 and over,Females,Influenza and pneumonia,322.0
2022,85 and over,Females,Chronic lower respiratory diseases,387.6
2022,85 and over,Females,Chronic liver disease and cirrhosis,24.6
2022,85 and over,Females,Accidents (unintentional injuries),683.4
2022,85 and over,Females,Intentional self-harm (suicide),2.2
2023,All ages,Both sexes,Malignant neoplasms,211.1
2023,All ages,Both sexes,Diabetes mellitus,18.1
2023,All ages,Both sexes,Alzheimer's disease,13.1
2023,All ages,Both sexes,Diseases of heart,144.4
2023,All ages,Both sexes,Cerebrovascular diseases,34.5
2023,All ages,Both sexes,Influenza and pneumonia,15.9
2023,All ages,Both sexes,Chronic lower respiratory diseases,32.4
2023,All ages,Both sexes,Chronic liver disease and cirrhosis,10.9
2023,All ages,Both sexes,Accidents (unintentional injuries),51.4
2023,All ages,Both sexes,Intentional self-harm (suicide),9.5
2023,All ages,Males,Malignant neoplasms,222.8
2023,All ages,Males,Diabetes mellitus,20.4
2023,All ages,Males,Alzheimer's disease,8.8
2023,All ages,Males,Diseases of heart,158.9
2023,All ages,Males,Cerebrovascular diseases,31.9
2023,All ages,Males,Influenza and pneumonia,15.8
2023,All ages,Males,Chronic lower respiratory diseases,32.4
2023,All ages,Males,Chronic liver disease and cirrhosis,13.6
2023,All ages,Males,Accidents (unintentional injuries),61.1
2023,All ages,Males,Intentional self-harm (suicide),14.2
2023,All ages,Females,Malignant neoplasms,199.6
2023,All ages,Females,Diabetes mellitus,15.9
2023,All ages,Females,Alzheimer's disease,17.2
2023,All ages,Females,Diseases of heart,130.0
2023,All ages,Females,Cerebrovascular diseases,37.1
2023,All ages,Females,Influenza and pneumonia,16.0
2023,All ages,Females,Chronic lower respiratory diseases,32.4
2023,All ages,Females,Chronic liver disease and cirrhosis,8.2
2023,All ages,Females,Accidents (unintentional injuries),41.7
2023,All ages,Females,Intentional self-harm (suicide),4.8
2023,1 to 14 years,Both sexes,Malignant neoplasms,2.0
2023,1 to 14 years,Both sexes,Diabetes mellitus,0.1
2023,1 to 14 years,Both sexes,Alzheimer's disease,0.0
2023,1 to 14 years,Both sexes,Diseases of heart,0.3
2023,1 to 14 years,Both sexes,Cerebrovascular diseases,0.1
2023,1 to 14 years,Both sexes,Influenza and pneumonia,0.4
2023,1 to 14 years,Both sexes,Chronic lower respiratory diseases,0.1
2023,1 to 14 years,Both sexes,Chronic liver disease and cirrhosis,0.0
2023,1 to 14 years,Both sexes,Accidents (unintentional injuries),2.5
2023,1 to 14 years,Both sexes,Intentional self-harm (suicide),1.0
2023,1 to 14 years,Males,Malignant neoplasms,2.2
2023,1 to 14 years,Males,Diabetes mellitus,0.1
2023,1 to 14 years,Males,Alzheimer's disease,0.0
2023,1 to 14 years,Males,Diseases of heart,0.4
2023,1 to 14 years,Males,Cerebrovascular diseases,0.1
2023,1 to 14 years,Males,Influenza and pneumonia,0.4
2023,1 to 14 years,Males,Chronic lower respiratory diseases,0.1
2023,1 to 14 years,Males,Chronic liver disease and cirrhosis,0.0
2023,1 to 14 years,Males,Accidents (unintentional injuries),2.9
2023,1 to 14 years,Males,Intentional self-harm (suicide),1.5
2023,1 to 14 years,Females,Malignant neoplasms,1.9
2023,1 to 14 years,Females,Diabetes mellitus,0.2
2023,1 to 14 years,Females,Alzheimer's disease,0.0
2023,1 to 14 years,Females,Diseases of heart,0.2
2023,1 to 14 years,Females,Cerebrovascular diseases,0.2
2023,1 to 14 years,Females,Influenza and pneumonia,0.3
2023,1 to 14 years,Females,Chronic lower respiratory diseases,0.2
2023,1 to 14 years,Females,Chronic liver disease and cirrhosis,0.0
2023,1 to 14 years,Females,Accidents (unintentional injuries),2.1
2023,1 to 14 years,Females,Intentional self-harm (suicide),1.2
2023,15 to 24,Both sexes,Malignant neoplasms,2.6
2023,15 to 24,Both sexes,Diabetes mellitus,0.4
2023,15 to 24,Both sexes,Alzheimer's disease,0.0
2023,15 to 24,Both sexes,Diseases of heart,0.8
2023,15 to 24,Both sexes,Cerebrovascular diseases,0.3
2023,15 to 24,Both sexes,Influenza and pneumonia,0.2
2023,15 to 24,Both sexes,Chronic lower respiratory diseases,0.1
2023,15 to 24,Both sexes,Chronic liver disease and cirrhosis,0.1
2023,15 to 24,Both sexes,Accidents (unintentional injuries),16.1
2023,15 to 24,Both sexes,Intentional self-harm (suicide),8.5
2023,15 to 24,Males,Malignant neoplasms,3.0
2023,15 to 24,Males,Diabetes mellitus,0.4
2023,15 to 24,Males,Alzheimer's disease,0.0
2023,15 to 24,Males,Diseases of heart,0.9
2023,15 to 24,Males,Cerebrovascular diseases,0.3
2023,15 to 24,Males,Influenza and pneumonia,0.2
2023,15 to 24,Males,Chronic lower respiratory diseases,0.2
2023,15 to 24,Males,Chronic liver disease and cirrhosis,0.1
2023,15 to 24,Males,Accidents (unintentional injuries),21.2
2023,15 to 24,Males,Intentional self-harm (suicide),11.2
2023,15 to 24,Females,Malignant neoplasms,2.1
2023,15 to 24,Females,Diabetes mellitus,0.3
2023,15 to 24,Females,Alzheimer's disease,0.0
2023,15 to 24,Females,Diseases of heart,0.6
2023,15 to 24,Females,Cerebrovascular diseases,0.3
2023,15 to 24,Females,Influenza and pneumonia,0.1
2023,15 to 24,Females,Chronic lower respiratory diseases,0.1
2023,15 to 24,Females,Chronic liver disease and cirrhosis,0.2
2023,15 to 24,Females,Accidents (unintentional injuries),10.7
2023,15 to 24,Females,Intentional self-harm (suicide),5.5
2023,25 to 34 years,Both sexes,Malignant neoplasms,6.5
2023,25 to 34 years,Both sexes,Diabetes mellitus,0.9
2023,25 to 34 years,Both sexes,Alzheimer's disease,0.0
2023,25 to 34 years,Both sexes,Diseases of heart,2.8
2023,25 to 34 years,Both sexes,Cerebrovascular diseases,0.5
2023,25 to 34 years,Both sexes,Influenza and pneumonia,0.8
2023,25 to 34 years,Both sexes,Chronic lower respiratory diseases,0.2
2023,25 to 34 years,Both sexes,Chronic liver disease and cirrhosis,1.8
2023,25 to 34 years,Both sexes,Accidents (unintentional injuries),35.7
2023,25 to 34 years,Both sexes,Intentional self-harm (suicide),11.0
2023,25 to 34 years,Males,Malignant neoplasms,5.9
2023,25 to 34 years,Males,Diabetes mellitus,1.0
2023,25 to 34 years,Males,Alzheimer's disease,0.0
2023,25 to 34 years,Males,Diseases of heart,3.3
2023,25 to 34 years,Males,Cerebrovascular diseases,0.6
2023,25 to 34 years,Males,Influenza and pneumonia,1.0
2023,25 to 34 years,Males,Chronic lower respiratory diseases,0.2
2023,25 to 34 years,Males,Chronic liver disease and cirrhosis,2.2
2023,25 to 34 years,Males,Accidents (unintentional injuries),48.6
2023,25 to 34 years,Males,Intentional self-harm (suicide),15.5
2023,25 to 34 years,Females,Malignant neoplasms,7.1
2023,25 to 34 years,Females,Diabetes mellitus,0.8
2023,25 to 34 years,Females,Alzheimer's disease,0.0
2023,25 to 34 years,Females,Diseases of heart,2.2
2023,25 to 34 years,Females,Cerebrovascular diseases,0.3
2023,25 to 34 years,Females,Influenza and pneumonia,0.5
2023,25 to 34 years,Females,Chronic lower respiratory diseases,0.2
2023,25 to 34 years,Females,Chronic liver disease and cirrhosis,1.4
2023,25 to 34 years,Females,Accidents (unintentional injuries),21.9
2023,25 to 34 years,Females,Intentional self-harm (suicide),6.2
2023,35 to 44 years,Both sexes,Malignant neoplasms,20.7
2023,35 to 44 years,Both sexes,Diabetes mellitus,2.3
2023,35 to 44 years,Both sexes,Alzheimer's disease,0.0
2023,35 to 44 years,Both sexes,Diseases of heart,9.6
2023,35 to 44 years,Both sexes,Cerebrovascular diseases,2.1
2023,35 to 44 years,Both sexes,Influenza and pneumonia,1.7
2023,35 to 44 years,Both sexes,Chronic lower respiratory diseases,0.4
2023,35 to 44 years,Both sexes,Chronic liver disease and cirrhosis,4.5
2023,35 to 44 years,Both sexes,Accidents (unintentional injuries),43.6
2023,35 to 44 years,Both sexes,Intentional self-harm (suicide),12.5
2023,35 to 44 years,Males,Malignant neoplasms,18.9
2023,35 to 44 years,Males,Diabetes mellitus,3.0
2023,35 to 44 years,Males,Alzheimer's disease,0.0
2023,35 to 44 years,Males,Diseases of heart,13.7
2023,35 to 44 years,Males,Cerebrovascular diseases,2.3
2023,35 to 44 years,Males,Influenza and pneumonia,1.8
2023,35 to 44 years,Males,Chronic lower respiratory diseases,0.5
2023,35 to 44 years,Males,Chronic liver disease and cirrhosis,5.3
2023,35 to 44 years,Males,Accidents (unintentional injuries),63.6
2023,35 to 44 years,Males,Intentional self-harm (suicide),19.0
2023,35 to 44 years,Females,Malignant neoplasms,22.6
2023,35 to 44 years,Females,Diabetes mellitus,1.7
2023,35 to 44 years,Females,Alzheimer's disease,0.1
2023,35 to 44 years,Females,Diseases of heart,5.3
2023,35 to 44 years,Females,Cerebrovascular diseases,1.9
2023,35 to 44 years,Females,Influenza and pneumonia,1.6
2023,35 to 44 years,Females,Chronic lower respiratory diseases,0.3
2023,35 to 44 years,Females,Chronic liver disease and cirrhosis,3.6
2023,35 to 44 years,Females,Accidents (unintentional injuries),23.0
2023,35 to 44 years,Females,Intentional self-harm (suicide),6.0
2023,45 to 54 years,Both sexes,Malignant neoplasms,69.0
2023,45 to 54 years,Both sexes,Diabetes mellitus,6.8
2023,45 to 54 years,Both sexes,Alzheimer's disease,0.1
2023,45 to 54 years,Both sexes,Diseases of heart,32.5
2023,45 to 54 years,Both sexes,Cerebrovascular diseases,5.9
2023,45 to 54 years,Both sexes,Influenza and pneumonia,2.9
2023,45 to 54 years,Both sexes,Chronic lower respiratory diseases,2.4
2023,45 to 54 years,Both sexes,Chronic liver disease and cirrhosis,10.3
2023,45 to 54 years,Both sexes,Accidents (unintentional injuries),43.8
2023,45 to 54 years,Both sexes,Intentional self-harm (suicide),13.7
2023,45 to 54 years,Males,Malignant neoplasms,63.5
2023,45 to 54 years,Males,Diabetes mellitus,9.4
2023,45 to 54 years,Males,Alzheimer's disease,0.1
2023,45 to 54 years,Males,Diseases of heart,49.4
2023,45 to 54 years,Males,Cerebrovascular diseases,6.8
2023,45 to 54 years,Males,Influenza and pneumonia,3.6
2023,45 to 54 years,Males,Chronic lower respiratory diseases,3.0
2023,45 to 54 years,Males,Chronic liver disease and cirrhosis,13.4
2023,45 to 54 years,Males,Accidents (unintentional injuries),65.2
2023,45 to 54 years,Males,Intentional self-harm (suicide),21.3
2023,45 to 54 years,Females,Malignant neoplasms,74.4
2023,45 to 54 years,Females,Diabetes mellitus,4.3
2023,45 to 54 years,Females,Alzheimer's disease,0.2
2023,45 to 54 years,Females,Diseases of heart,15.8
2023,45 to 54 years,Females,Cerebrovascular diseases,5.0
2023,45 to 54 years,Females,Influenza and pneumonia,2.2
2023,45 to 54 years,Females,Chronic lower respiratory diseases,1.7
2023,45 to 54 years,Females,Chronic liver disease and cirrhosis,7.3
2023,45 to 54 years,Females,Accidents (unintentional injuries),22.6
2023,45 to 54 years,Females,Intentional self-harm (suicide),6.2
2023,55 to 64 years,Both sexes,Malignant neoplasms,224.1
2023,55 to 64 years,Both sexes,Diabetes mellitus,16.8
2023,55 to 64 years,Both sexes,Alzheimer's disease,1.3
2023,55 to 64 years,Both sexes,Diseases of heart,98.2
2023,55 to 64 years,Both sexes,Cerebrovascular diseases,17.0
2023,55 to 64 years,Both sexes,Influenza and pneumonia,8.1
2023,55 to 64 years,Both sexes,Chronic lower respiratory diseases,21.1
2023,55 to 64 years,Both sexes,Chronic liver disease and cirrhosis,20.8
2023,55 to 64 years,Both sexes,Accidents (unintentional injuries),40.9
2023,55 to 64 years,Both sexes,Intentional self-harm (suicide),13.8
2023,55 to 64 years,Males,Malignant neoplasms,238.4
2023,55 to 64 years,Males,Diabetes mellitus,22.3
2023,55 to 64 years,Males,Alzheimer's disease,0.9
2023,55 to 64 years,Males,Diseases of heart,146.7
2023,55 to 64 years,Males,Cerebrovascular diseases,20.7
2023,55 to 64 years,Males,Influenza and pneumonia,9.7
2023,55 to 64 years,Males,Chronic lower respiratory diseases,23.7
2023,55 to 64 years,Males,Chronic liver disease and cirrhosis,26.9
2023,55 to 64 years,Males,Accidents (unintentional injuries),63.1
2023,55 to 64 years,Males,Intentional self-harm (suicide),21.3
2023,55 to 64 years,Females,Malignant neoplasms,210.0
2023,55 to 64 years,Females,Diabetes mellitus,11.5
2023,55 to 64 years,Females,Alzheimer's disease,1.7
2023,55 to 64 years,Females,Diseases of heart,50.7
2023,55 to 64 years,Females,Cerebrovascular diseases,13.5
2023,55 to 64 years,Females,Influenza and pneumonia,6.6
2023,55 to 64 years,Females,Chronic lower respiratory diseases,18.6
2023,55 to 64 years,Females,Chronic liver disease and cirrhosis,14.9
2023,55 to 64 years,Females,Accidents (unintentional injuries),19.2
2023,55 to 64 years,Females,Intentional self-harm (suicide),6.5
2023,65 to 74 years,Both sexes,Malignant neoplasms,540.6
2023,65 to 74 years,Both sexes,Diabetes mellitus,36.9
2023,65 to 74 years,Both sexes,Alzheimer's disease,8.6
2023,65 to 74 years,Both sexes,Diseases of heart,238.8
2023,65 to 74 years,Both sexes,Cerebrovascular diseases,48.8
2023,65 to 74 years,Both sexes,Influenza and pneumonia,18.0
2023,65 to 74 years,Both sexes,Chronic lower respiratory diseases,74.8
2023,65 to 74 years,Both sexes,Chronic liver disease and cirrhosis,30.5
2023,65 to 74 years,Both sexes,Accidents (unintentional injuries),43.3
2023,65 to 74 years,Both sexes,Intentional self-harm (suicide),8.9
2023,65 to 74 years,Males,Malignant neoplasms,615.2
2023,65 to 74 years,Males,Diabetes mellitus,47.3
2023,65 to 74 years,Males,Alzheimer's disease,7.4
2023,65 to 74 years,Males,Diseases of heart,337.0
2023,65 to 74 years,Males,Cerebrovascular diseases,58.2
2023,65 to 74 years,Males,Influenza and pneumonia,20.8
2023,65 to 74 years,Males,Chronic lower respiratory diseases,83.9
2023,65 to 74 years,Males,Chronic liver disease and cirrhosis,39.3
2023,65 to 74 years,Males,Accidents (unintentional injuries),60.7
2023,65 to 74 years,Males,Intentional self-harm (suicide),14.5
2023,65 to 74 years,Females,Malignant neoplasms,471.1
2023,65 to 74 years,Females,Diabetes mellitus,27.2
2023,65 to 74 years,Females,Alzheimer's disease,9.7
2023,65 to 74 years,Females,Diseases of heart,147.3
2023,65 to 74 years,Females,Cerebrovascular diseases,40.0
2023,65 to 74 years,Females,Influenza and pneumonia,15.4
2023,65 to 74 years,Females,Chronic lower respiratory diseases,66.4
2023,65 to 74 years,Females,Chronic liver disease and cirrhosis,22.3
2023,65 to 74 years,Females,Accidents (unintentional injuries),27.1
2023,65 to 74 years,Females,Intentional self-harm (suicide),3.7
2023,75 to 84 years,Both sexes,Malignant neoplasms,1112.7
2023,75 to 84 years,Both sexes,Diabetes mellitus,88.9
2023,75 to 84 years,Both sexes,Alzheimer's disease,57.8
2023,75 to 84 years,Both sexes,Diseases of heart,627.0
2023,75 to 84 years,Both sexes,Cerebrovascular diseases,172.5
2023,75 to 84 years,Both sexes,Influenza and pneumonia,65.3
2023,75 to 84 years,Both sexes,Chronic lower respiratory diseases,189.6
2023,75 to 84 years,Both sexes,Chronic liver disease and cirrhosis,33.4
2023,75 to 84 years,Both sexes,Accidents (unintentional injuries),125.8
2023,75 to 84 years,Both sexes,Intentional self-harm (suicide),7.2
2023,75 to 84 years,Males,Malignant neoplasms,1318.5
2023,75 to 84 years,Males,Diabetes mellitus,113.0
2023,75 to 84 years,Males,Alzheimer's disease,52.2
2023,75 to 84 years,Males,Diseases of heart,793.9
2023,75 to 84 years,Males,Cerebrovascular diseases,192.1
2023,75 to 84 years,Males,Influenza and pneumonia,77.4
2023,75 to 84 years,Males,Chronic lower respiratory diseases,207.8
2023,75 to 84 years,Males,Chronic liver disease and cirrhosis,44.9
2023,75 to 84 years,Males,Accidents (unintentional injuries),142.7
2023,75 to 84 years,Males,Intentional self-harm (suicide),11.4
2023,75 to 84 years,Females,Malignant neoplasms,936.4
2023,75 to 84 years,Females,Diabetes mellitus,68.2
2023,75 to 84 years,Females,Alzheimer's disease,62.6
2023,75 to 84 years,Females,Diseases of heart,484.0
2023,75 to 84 years,Females,Cerebrovascular diseases,155.6
2023,75 to 84 years,Females,Influenza and pneumonia,55.0
2023,75 to 84 years,Females,Chronic lower respiratory diseases,173.9
2023,75 to 84 years,Females,Chronic liver disease and cirrhosis,23.5
2023,75 to 84 years,Females,Accidents (unintentional injuries),111.4
2023,75 to 84 years,Females,Intentional self-harm (suicide),3.7
2023,85 and over,Both sexes,Malignant neoplasms,2033.5
2023,85 and over,Both sexes,Diabetes mellitus,242.2
2023,85 and over,Both sexes,Alzheimer's disease,383.1
2023,85 and over,Both sexes,Diseases of heart,2833.2
2023,85 and over,Both sexes,Cerebrovascular diseases,706.0
2023,85 and over,Both sexes,Influenza and pneumonia,369.9
2023,85 and over,Both sexes,Chronic lower respiratory diseases,450.4
2023,85 and over,Both sexes,Chronic liver disease and cirrhosis,35.8
2023,85 and over,Both sexes,Accidents (unintentional injuries),675.9
2023,85 and over,Both sexes,Intentional self-harm (suicide),8.3
2023,85 and over,Males,Malignant neoplasms,2656.8
2023,85 and over,Males,Diabetes mellitus,279.2
2023,85 and over,Males,Alzheimer's disease,307.3
2023,85 and over,Males,Diseases of heart,3193.6
2023,85 and over,Males,Cerebrovascular diseases,689.3
2023,85 and over,Males,Influenza and pneumonia,431.8
2023,85 and over,Males,Chronic lower respiratory diseases,528.6
2023,85 and over,Males,Chronic liver disease and cirrhosis,54.6
2023,85 and over,Males,Accidents (unintentional injuries),696.9
2023,85 and over,Males,Intentional self-harm (suicide),17.8
2023,85 and over,Females,Malignant neoplasms,1664.8
2023,85 and over,Females,Diabetes mellitus,220.3
2023,85 and over,Females,Alzheimer's disease,428.0
2023,85 and over,Females,Diseases of heart,2619.9
2023,85 and over,Females,Cerebrovascular diseases,715.9
2023,85 and over,Females,Influenza and pneumonia,333.2
2023,85 and over,Females,Chronic lower respiratory diseases,404.1
2023,85 and over,Females,Chronic liver disease and cirrhosis,24.6
2023,85 and over,Females,Accidents (unintentional injuries),663.5
2023,85 and over,Females,Intentional self-harm (suicide),2.7
